H2,CH4,C2H2,C2H4,C2H6,CH4/H2,C2H2/C2H4,C2H4/C2H6,C2H4/CH4,C2H2/CH4,C2H2/H2,%CH4,%C2H2,%C2H4,%H2,%C2H6,Decision
305.0,100.0,541.0,161.0,33.0,0.32786885245901637,3.360248447204969,4.878787878787879,1.61,5.41,1.7737704918032786,8.771929824561404,47.45614035087719,14.12280701754386,26.75438596491228,2.8947368421052633,2
35.0,6.0,482.0,26.0,3.0,0.17142857142857143,18.53846153846154,8.666666666666666,4.333333333333333,80.33333333333333,13.771428571428572,1.0869565217391304,87.31884057971014,4.7101449275362315,6.340579710144928,0.5434782608695652,2
543.0,120.0,1880.0,411.0,41.0,0.22099447513812154,4.574209245742092,10.024390243902438,3.425,15.666666666666666,3.4622467771639043,4.006677796327212,62.771285475792986,13.722871452420701,18.130217028380635,1.3689482470784642,2
1230.0,163.0,692.0,233.0,27.0,0.13252032520325202,2.9699570815450644,8.62962962962963,1.4294478527607362,4.245398773006135,0.5626016260162602,6.950959488272921,29.50959488272921,9.936034115138593,52.45202558635395,1.1513859275053304,2
645.0,86.0,317.0,110.0,13.0,0.13333333333333333,2.881818181818182,8.461538461538462,1.2790697674418605,3.686046511627907,0.49147286821705427,7.344150298889838,27.070879590093938,9.393680614859095,55.081127241673784,1.1101622544833476,2
60.0,10.0,4.0,4.0,4.0,0.16666666666666666,1.0,1.0,0.4,0.4,0.06666666666666667,12.195121951219512,4.878048780487805,4.878048780487805,73.17073170731707,4.878048780487805,2
95.0,10.0,39.0,11.0,0.0,0.10526315789473684,3.5454545454545454,0.0,1.1,3.9,0.4105263157894737,6.451612903225806,25.161290322580644,7.096774193548387,61.29032258064516,0.0,2
6870.0,1028.0,5500.0,900.0,79.0,0.14963609898107716,6.111111111111111,11.39240506329114,0.8754863813229572,5.3501945525291825,0.8005822416302766,7.15030952215344,38.255547054322875,6.259998608889198,47.78465604785421,0.549488766780274,2
10092.0,5399.0,37565.0,6500.0,530.0,0.534978200554895,5.779230769230769,12.264150943396226,1.2039266530839043,6.957769957399519,3.7222552516845027,8.985454182338648,62.5187231634657,10.817827780181739,16.795925839629863,0.8820690343840495,2
650.0,81.0,270.0,51.0,170.0,0.12461538461538461,5.294117647058823,0.3,0.6296296296296297,3.3333333333333335,0.4153846153846154,6.62847790507365,22.094926350245498,4.173486088379706,53.191489361702125,13.911620294599018,2
210.0,22.0,7.0,6.0,6.0,0.10476190476190476,1.1666666666666667,1.0,0.2727272727272727,0.3181818181818182,0.03333333333333333,8.764940239043824,2.7888446215139444,2.3904382470119523,83.66533864541833,2.3904382470119523,2
385.0,60.0,159.0,53.0,8.0,0.15584415584415584,3.0,6.625,0.8833333333333333,2.65,0.412987012987013,9.022556390977444,23.909774436090224,7.969924812030075,57.89473684210526,1.2030075187969924,2
4230.0,690.0,1180.0,196.0,5.0,0.16312056737588654,6.020408163265306,39.2,0.28405797101449276,1.710144927536232,0.2789598108747045,10.950642755118235,18.727186160926838,3.1106173623234405,67.13220123789874,0.07935248373274084,2
7600.0,1230.0,1560.0,836.0,318.0,0.1618421052631579,1.8660287081339713,2.6289308176100628,0.6796747967479675,1.2682926829268293,0.20526315789473684,10.654885654885655,13.513513513513514,7.241857241857242,65.83506583506583,2.7546777546777546,2
595.0,80.0,244.0,89.0,9.0,0.13445378151260504,2.741573033707865,9.88888888888889,1.1125,3.05,0.41008403361344536,7.866273352999016,23.992133726647,8.751229105211406,58.50540806293019,0.8849557522123894,2
120.0,25.0,40.0,8.0,1.0,0.20833333333333334,5.0,8.0,0.32,1.6,0.3333333333333333,12.88659793814433,20.61855670103093,4.123711340206185,61.855670103092784,0.5154639175257731,2
8.0,0.0,101.0,43.0,0.0,0.0,2.3488372093023258,0.0,0.0,0.0,12.625,0.0,66.44736842105263,28.289473684210527,5.2631578947368425,0.0,2
6454.0,2313.0,6432.0,2159.0,121.0,0.3583823985125504,2.9791570171375636,17.84297520661157,0.9334198011240813,2.780804150453956,0.9965912612333436,13.233022484123806,36.798443846901996,12.35196521540134,36.924309171005206,0.6922592825676526,2
2177.0,1049.0,705.0,440.0,207.0,0.4818557648139642,1.6022727272727273,2.1256038647342996,0.4194470924690181,0.6720686367969495,0.3238401469912724,22.91393621668851,15.399737876802098,9.611183923110529,47.55351681957187,4.521625163826998,2
1790.0,580.0,619.0,336.0,321.0,0.3240223463687151,1.8422619047619047,1.0467289719626167,0.5793103448275863,1.0672413793103448,0.3458100558659218,15.907844212835984,16.977509599561163,9.215578716401536,49.09489851892485,8.804168952276468,2
1330.0,10.0,182.0,66.0,20.0,0.007518796992481203,2.757575757575758,3.3,6.6,18.2,0.1368421052631579,0.6218905472636815,11.318407960199005,4.104477611940299,82.71144278606965,1.243781094527363,2
4.0,1.0,52.0,7.0,2.0,0.25,7.428571428571429,3.5,7.0,52.0,13.0,1.5151515151515151,78.78787878787878,10.606060606060606,6.0606060606060606,3.0303030303030303,2
1900.0,285.0,7730.0,957.0,31.0,0.15,8.077324973876697,30.870967741935484,3.357894736842105,27.12280701754386,4.068421052631579,2.61395946069889,70.89791800421902,8.777400715399432,17.42639640465927,0.28432541502338804,2
57.0,24.0,30.0,27.0,2.0,0.42105263157894735,1.1111111111111112,13.5,1.125,1.25,0.5263157894736842,17.142857142857142,21.428571428571427,19.285714285714285,40.714285714285715,1.4285714285714286,2
1000.0,500.0,500.0,400.0,1.0,0.5,1.25,400.0,0.8,1.0,0.5,20.824656393169512,20.824656393169512,16.65972511453561,41.649312786339024,0.04164931278633902,2
440.0,89.0,757.0,304.0,19.0,0.20227272727272727,2.4901315789473686,16.0,3.4157303370786516,8.50561797752809,1.7204545454545455,5.531385954008701,47.047855811062774,18.89372280919826,27.346177750155377,1.1808576755748912,3
210.0,43.0,187.0,102.0,12.0,0.20476190476190476,1.8333333333333333,8.5,2.372093023255814,4.348837209302325,0.8904761904761904,7.76173285198556,33.75451263537906,18.411552346570396,37.90613718411552,2.1660649819494586,3
2850.0,1115.0,3675.0,1987.0,138.0,0.3912280701754386,1.8495218922999497,14.398550724637682,1.7820627802690583,3.295964125560538,1.2894736842105263,11.418330773169483,37.634408602150536,20.348182283666155,29.185867895545314,1.41321044546851,3
7020.0,1850.0,4410.0,2960.0,0.0,0.26353276353276356,1.489864864864865,0.0,1.6,2.383783783783784,0.6282051282051282,11.391625615763546,27.155172413793103,18.226600985221676,43.22660098522167,0.0,3
545.0,130.0,239.0,153.0,16.0,0.23853211009174313,1.5620915032679739,9.5625,1.176923076923077,1.8384615384615384,0.43853211009174314,12.003693444136658,22.068328716528164,14.12742382271468,50.32317636195752,1.4773776546629733,3
7150.0,1440.0,1760.0,1210.0,97.0,0.2013986013986014,1.4545454545454546,12.474226804123711,0.8402777777777778,1.2222222222222223,0.24615384615384617,12.353092562408854,15.098224242944154,10.380029167024105,61.33653598696063,0.832118040662263,3
620.0,325.0,244.0,181.0,38.0,0.5241935483870968,1.3480662983425415,4.7631578947368425,0.556923076923077,0.7507692307692307,0.3935483870967742,23.082386363636363,17.329545454545453,12.855113636363637,44.03409090909091,2.6988636363636362,3
120.0,31.0,94.0,66.0,0.0,0.25833333333333336,1.4242424242424243,0.0,2.129032258064516,3.032258064516129,0.7833333333333333,9.967845659163988,30.225080385852092,21.221864951768488,38.58520900321543,0.0,3
755.0,229.0,460.0,404.0,32.0,0.3033112582781457,1.1386138613861385,12.625,1.7641921397379912,2.0087336244541483,0.609271523178808,12.180851063829786,24.46808510638298,21.48936170212766,40.159574468085104,1.702127659574468,3
5100.0,1430.0,1010.0,1140.0,0.0,0.2803921568627451,0.8859649122807017,0.0,0.7972027972027972,0.7062937062937062,0.1980392156862745,16.474654377880185,11.63594470046083,13.133640552995391,58.755760368663594,0.0,3
13500.0,6110.0,4040.0,4510.0,212.0,0.4525925925925926,0.8957871396895787,21.27358490566038,0.7381342062193126,0.6612111292962357,0.2992592592592593,21.535316509234455,14.239390948822782,15.895953757225433,47.582123220076134,0.7472155646411955,3
1570.0,1110.0,1830.0,1780.0,175.0,0.7070063694267515,1.0280898876404494,10.17142857142857,1.6036036036036037,1.6486486486486487,1.1656050955414012,17.16937354988399,28.306264501160094,27.532869296210364,24.2846094354215,2.7068832173240525,3
3090.0,5020.0,2540.0,3800.0,323.0,1.6245954692556634,0.6684210526315789,11.764705882352942,0.7569721115537849,0.5059760956175299,0.8220064724919094,33.98091112164083,17.193528734854127,25.72260204426995,20.916536925472144,2.186421173762946,3
1820.0,405.0,634.0,365.0,35.0,0.22252747252747251,1.736986301369863,10.428571428571429,0.9012345679012346,1.565432098765432,0.34835164835164834,12.42712488493403,19.453820190242407,11.1997545259282,55.84535133476527,1.0739490641301013,3
535.0,160.0,680.0,305.0,16.0,0.29906542056074764,2.2295081967213113,19.0625,1.90625,4.25,1.2710280373831775,9.433962264150944,40.094339622641506,17.983490566037737,31.544811320754718,0.9433962264150944,3
13.0,3.0,6.0,3.0,1.0,0.23076923076923078,2.0,3.0,1.0,2.0,0.46153846153846156,11.538461538461538,23.076923076923077,11.538461538461538,50.0,3.8461538461538463,3
137.0,67.0,104.0,53.0,7.0,0.48905109489051096,1.9622641509433962,7.571428571428571,0.7910447761194029,1.5522388059701493,0.7591240875912408,18.206521739130434,28.26086956521739,14.402173913043478,37.22826086956522,1.9021739130434783,3
1084.0,188.0,769.0,166.0,8.0,0.17343173431734318,4.632530120481928,20.75,0.8829787234042553,4.090425531914893,0.709409594095941,8.487584650112867,34.71783295711061,7.494356659142213,48.93905191873589,0.3611738148984199,3
34.0,21.0,56.0,49.0,4.0,0.6176470588235294,1.1428571428571428,12.25,2.3333333333333335,2.6666666666666665,1.6470588235294117,12.804878048780488,34.146341463414636,29.878048780487806,20.73170731707317,2.4390243902439024,3
7940.0,2000.0,5390.0,3120.0,355.0,0.2518891687657431,1.7275641025641026,8.788732394366198,1.56,2.695,0.6788413098236776,10.635469290082424,28.662589736772134,16.59133209252858,42.22281308162723,1.8877957989896303,3
150.0,130.0,30.0,55.0,9.0,0.8666666666666667,0.5454545454545454,6.111111111111111,0.4230769230769231,0.23076923076923078,0.2,34.75935828877005,8.02139037433155,14.705882352941176,40.106951871657756,2.406417112299465,3
8200.0,3790.0,5830.0,4620.0,250.0,0.46219512195121953,1.2619047619047619,18.48,1.2189973614775726,1.5382585751978892,0.7109756097560975,16.703393565447335,25.694138386954606,20.361392684001764,36.13926840017629,1.1018069634200087,3
260.0,215.0,277.0,334.0,35.0,0.8269230769230769,0.8293413173652695,9.542857142857143,1.5534883720930233,1.2883720930232558,1.0653846153846154,19.179304192685102,24.710080285459412,29.794826048171277,23.193577163247102,3.1222123104371096,3
75.0,15.0,26.0,14.0,7.0,0.2,1.8571428571428572,2.0,0.9333333333333333,1.7333333333333334,0.3466666666666667,10.94890510948905,18.978102189781023,10.218978102189782,54.74452554744526,5.109489051094891,3
530.0,345.0,250.0,266.0,85.0,0.6509433962264151,0.9398496240601504,3.1294117647058823,0.7710144927536232,0.7246376811594203,0.4716981132075472,23.3739837398374,16.937669376693766,18.021680216802167,35.90785907859079,5.7588075880758804,3
60.0,5.0,21.0,21.0,2.0,0.08333333333333333,1.0,10.5,4.2,4.2,0.35,4.587155963302752,19.26605504587156,19.26605504587156,55.04587155963303,1.834862385321101,3
90.0,28.0,32.0,31.0,8.0,0.3111111111111111,1.032258064516129,3.875,1.1071428571428572,1.1428571428571428,0.35555555555555557,14.814814814814815,16.93121693121693,16.402116402116402,47.61904761904762,4.232804232804233,3
220.0,77.0,240.0,170.0,22.0,0.35,1.411764705882353,7.7272727272727275,2.207792207792208,3.116883116883117,1.0909090909090908,10.562414266117969,32.92181069958848,23.319615912208505,30.17832647462277,3.017832647462277,3
5900.0,1500.0,2300.0,1200.0,68.0,0.2542372881355932,1.9166666666666667,17.647058823529413,0.8,1.5333333333333334,0.3898305084745763,13.676148796498905,20.97009482129832,10.940919037199125,53.792851932895694,0.6199854121079504,3
420.0,250.0,800.0,530.0,41.0,0.5952380952380952,1.509433962264151,12.926829268292684,2.12,3.2,1.9047619047619047,12.24889759921607,39.19647231749143,25.96766291033807,20.578147966682998,2.0088192062714354,3
2800.0,2800.0,3600.0,3500.0,234.0,1.0,1.0285714285714285,14.957264957264957,1.25,1.2857142857142858,1.2857142857142858,21.648368640791713,27.833616823875058,27.060460800989638,21.648368640791713,1.8091850935518787,3
99.0,170.0,190.0,200.0,20.0,1.7171717171717171,0.95,10.0,1.1764705882352942,1.1176470588235294,1.9191919191919191,25.03681885125184,27.982326951399116,29.455081001472752,14.580265095729013,2.9455081001472756,3
310.0,230.0,760.0,610.0,54.0,0.7419354838709677,1.2459016393442623,11.296296296296296,2.652173913043478,3.3043478260869565,2.4516129032258065,11.710794297352342,38.69653767820774,31.059063136456214,15.784114052953157,2.74949083503055,3
800.0,160.0,600.0,260.0,23.0,0.2,2.3076923076923075,11.304347826086957,1.625,3.75,0.75,8.681497558328811,32.555615843733044,14.107433532284318,43.40748779164406,1.2479652740097666,3
1500.0,395.0,323.0,395.0,28.0,0.2633333333333333,0.8177215189873418,14.107142857142858,1.0,0.8177215189873418,0.21533333333333332,14.956455887921242,12.23021582733813,14.956455887921242,56.79666792881484,1.0602044680045437,3
20000.0,13000.0,57000.0,29000.0,1850.0,0.65,1.9655172413793103,15.675675675675675,2.230769230769231,4.384615384615385,2.85,10.757136946628052,47.16590815059992,23.99669011170873,16.54944145635085,1.5308233347124534,3
305.0,85.0,130.0,197.0,25.0,0.2786885245901639,0.6598984771573604,7.88,2.3176470588235296,1.5294117647058822,0.4262295081967213,11.455525606469003,17.52021563342318,26.549865229110512,41.105121293800536,3.3692722371967654,3
1900.0,530.0,434.0,383.0,35.0,0.2789473684210526,1.133159268929504,10.942857142857143,0.7226415094339622,0.8188679245283019,0.22842105263157894,16.148689823278488,13.223644119439367,11.669713589274833,57.8915295551493,1.0664229128580134,3
110.0,62.0,250.0,140.0,90.0,0.5636363636363636,1.7857142857142858,1.5555555555555556,2.2580645161290325,4.032258064516129,2.272727272727273,9.50920245398773,38.34355828220859,21.47239263803681,16.87116564417178,13.803680981595091,3
3700.0,1690.0,3270.0,2810.0,128.0,0.45675675675675675,1.1637010676156583,21.953125,1.6627218934911243,1.9349112426035502,0.8837837837837837,14.57147784100707,28.19451629591309,24.228315226763236,31.90205207794447,1.103638558372133,3
2770.0,660.0,763.0,712.0,54.0,0.23826714801444043,1.071629213483146,13.185185185185185,1.0787878787878789,1.156060606060606,0.2754512635379061,13.309134906231096,15.386166565839886,14.357733413994756,55.85803589433353,1.0889292196007259,3
245.0,120.0,167.0,131.0,18.0,0.4897959183673469,1.2748091603053435,7.277777777777778,1.0916666666666666,1.3916666666666666,0.6816326530612244,17.621145374449338,24.522760646108665,19.23641703377386,35.97650513950074,2.643171806167401,3
1170.0,255.0,325.0,312.0,18.0,0.21794871794871795,1.0416666666666667,17.333333333333332,1.223529411764706,1.2745098039215685,0.2777777777777778,12.259615384615385,15.625,15.0,56.25,0.8653846153846154,3
4419.0,3564.0,2025.0,2861.0,668.0,0.8065173116089613,0.7077944774554351,4.282934131736527,0.8027497194163861,0.5681818181818182,0.45824847250509165,26.327842210238604,14.95900125581739,21.134667947107925,32.643864962694835,4.934623624141243,3
810.0,280.0,490.0,570.0,111.0,0.345679012345679,0.8596491228070176,5.135135135135135,2.0357142857142856,1.75,0.6049382716049383,12.38390092879257,21.671826625387,25.210084033613445,35.82485625829279,4.909332153914197,3
5000.0,1200.0,1100.0,1000.0,83.0,0.24,1.1,12.048192771084338,0.8333333333333334,0.9166666666666666,0.22,14.314684480496242,13.121794107121556,11.92890373374687,59.64451866873434,0.9900990099009901,3
10000.0,6730.0,10400.0,7330.0,345.0,0.673,1.4188267394270122,21.246376811594203,1.089153046062407,1.5453194650817237,1.04,19.33630225542307,29.880764258008906,21.06019250107743,28.731504094239334,0.991236891251257,3
1570.0,735.0,1740.0,1330.0,87.0,0.4681528662420382,1.3082706766917294,15.28735632183908,1.8095238095238095,2.36734693877551,1.10828025477707,13.456609300622482,31.85646283412669,24.35005492493592,28.744049798608568,1.5928231417063348,3
8800.0,64064.0,0.0,95650.0,72128.0,7.28,0.0,1.3261146850044365,1.4930382117882117,0.0,0.0,26.622119164568115,0.0,39.74784119147946,3.656884500627488,29.973155143324938,5
6709.0,10500.0,750.0,17700.0,1400.0,1.5650618572067372,0.0423728813559322,12.642857142857142,1.6857142857142857,0.07142857142857142,0.11179013265762408,28.333198413340888,2.0237998866672062,47.76167732534607,18.103564586200385,3.7777597884454517,5
1100.0,1600.0,26.0,2010.0,221.0,1.4545454545454546,0.012935323383084577,9.095022624434389,1.25625,0.01625,0.023636363636363636,32.27758725035304,0.5245107928182369,40.548718983256,22.19084123461771,4.4583417389550135,5
290.0,966.0,57.0,1810.0,299.0,3.331034482758621,0.03149171270718232,6.053511705685619,1.8737060041407867,0.059006211180124224,0.19655172413793104,28.229105786090006,1.6656925774400935,52.89304500292227,8.474576271186441,8.737580362361193,5
2500.0,10500.0,6.0,13500.0,4790.0,4.2,0.00044444444444444447,2.8183716075156577,1.2857142857142858,0.0005714285714285715,0.0024,33.55061349693251,0.019171779141104295,43.13650306748466,7.988241308793456,15.305470347648262,5
1860.0,4980.0,1600.0,10700.0,0.0,2.6774193548387095,0.14953271028037382,0.0,2.1485943775100402,0.321285140562249,0.8602150537634409,26.018808777429467,8.359456635318704,55.90386624869384,9.717868338557993,0.0,5
860.0,1670.0,40.0,2050.0,30.0,1.941860465116279,0.01951219512195122,68.33333333333333,1.2275449101796407,0.023952095808383235,0.046511627906976744,35.913978494623656,0.8602150537634409,44.086021505376344,18.49462365591398,0.6451612903225806,5
150.0,22.0,11.0,60.0,9.0,0.14666666666666667,0.18333333333333332,6.666666666666667,2.727272727272727,0.5,0.07333333333333333,8.73015873015873,4.365079365079365,23.80952380952381,59.523809523809526,3.5714285714285716,5
400.0,940.0,24.0,820.0,210.0,2.35,0.02926829268292683,3.9047619047619047,0.8723404255319149,0.02553191489361702,0.06,39.264828738512946,1.0025062656641603,34.25229741019215,16.70843776106934,8.771929824561404,5
6.0,2990.0,67.0,26076.0,29990.0,498.3333333333333,0.0025694124865776958,0.8694898299433145,8.721070234113713,0.022408026755852843,11.166666666666666,5.056740347376076,0.11331157300140371,44.10018772514333,0.010147305044901824,50.71961304943429,5
100.0,200.0,11.0,670.0,110.0,2.0,0.016417910447761194,6.090909090909091,3.35,0.055,0.11,18.331805682859763,1.008249312557287,61.4115490375802,9.165902841429881,10.082493125572869,5
290.0,1260.0,8.0,820.0,231.0,4.344827586206897,0.00975609756097561,3.54978354978355,0.6507936507936508,0.006349206349206349,0.027586206896551724,48.29436565733997,0.30663089306247604,31.429666538903795,11.115369873514757,8.853967037178995,5
1550.0,2740.0,184.0,5450.0,816.0,1.767741935483871,0.033761467889908255,6.678921568627451,1.989051094890511,0.06715328467153285,0.11870967741935484,25.512104283054004,1.7132216014897579,50.74487895716946,14.432029795158288,7.597765363128492,5
3910.0,4290.0,1230.0,6040.0,626.0,1.0971867007672633,0.20364238410596028,9.648562300319488,1.407925407925408,0.2867132867132867,0.3145780051150895,26.65258449304175,7.641650099403578,37.52485089463221,24.291749502982107,3.8891650099403576,5
12705.0,23498.0,5188.0,34257.0,6047.0,1.8495080676898858,0.15144350059841785,5.665123201587564,1.4578687547876414,0.22078474763809686,0.4083431719795356,28.763082195972824,6.350449843931697,41.93279882489748,15.551747352959177,7.401921782238815,5
1.0,8.0,6.0,100.0,8.0,8.0,0.06,12.5,12.5,0.75,6.0,6.504065040650406,4.878048780487805,81.30081300813008,0.8130081300813008,6.504065040650406,5
300.0,700.0,36.0,1700.0,280.0,2.3333333333333335,0.021176470588235293,6.071428571428571,2.4285714285714284,0.05142857142857143,0.12,23.20954907161804,1.193633952254642,56.36604774535809,9.946949602122016,9.283819628647215,5
107.0,143.0,2.0,222.0,34.0,1.3364485981308412,0.009009009009009009,6.529411764705882,1.5524475524475525,0.013986013986013986,0.018691588785046728,28.1496062992126,0.3937007874015748,43.7007874015748,21.062992125984252,6.692913385826771,5
54.54,71.93,6.58,97.37,9.72,1.318848551521819,0.06757728253055356,10.017489711934155,1.3536771861532044,0.09147782566383984,0.12064539787312065,0.0,0.0,0.0,0.0,0.0,5
116.17,180.83,5.36,278.18,52.48,1.556598089007489,0.019268099791501906,5.300685975609756,1.538350937344467,0.02964109937510369,0.04613927864336748,0.0,0.0,0.0,0.0,0.0,5
5760.0,540.0,2760.0,1000.0,40.5,0.09375,2.76,24.691358024691358,1.8518518518518519,5.111111111111111,0.4791666666666667,5.36779324055666,27.435387673956264,9.940357852882704,57.25646123260437,0.4025844930417495,3
50.18,171.12,0.0,148.69,74.7,3.4101235552012756,0.0,1.9904953145917,0.8689223936418887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,80.2,0.0,68.6,24.6,4.01,0.0,2.7886178861788613,0.855361596009975,0.0,0.0,100.0,0.0,100.0,100.0,100.0,4
28.97,10.94,4.36,6.96,1.64,0.3776320331377287,0.6264367816091955,4.2439024390243905,0.6361974405850092,0.39853747714808047,0.1505005177770107,0.0,0.0,0.0,0.0,0.0,5
15.9,55.98,0.21,137.25,22.33,3.520754716981132,0.0015300546448087432,6.146439767129423,2.451768488745981,0.0037513397642015005,0.01320754716981132,0.0,0.0,0.0,0.0,0.0,5
47.6,19.1,0.72,27.0,4.21,0.4012605042016807,0.026666666666666665,6.4133016627078385,1.413612565445026,0.037696335078534024,0.015126050420168066,70.74074074074075,2.6666666666666665,100.0,100.0,15.592592592592593,4
40.0,102.6,0.2,183.3,32.3,2.565,0.0010911074740861974,5.674922600619196,1.7865497076023393,0.0019493177387914231,0.005,100.0,0.5,100.0,100.0,80.74999999999999,3
50.35,65.58,0.96,99.13,21.05,1.3024826216484606,0.009684253001109654,4.709263657957244,1.5115888990545898,0.014638609332113448,0.019066534260178746,0.0,0.0,0.0,0.0,0.0,5
2369.0,119.69,0.0,20.15,21891.0,0.050523427606585056,0.0,0.00092046959937874,0.16835157490182973,0.0,0.0,0.493363561417972,0.0,0.08305853256389117,9.765045342126959,90.23495465787305,4
120.45,210.91,15.86,285.39,35.7,1.7510170195101702,0.05557307544062511,7.994117647058823,1.3531364088947893,0.07519795173296667,0.13167289331672893,0.0,0.0,0.0,0.0,0.0,5
87.17,17.26,32.81,12.87,3.94,0.19800390042445798,2.5493395493395496,3.266497461928934,0.7456546929316338,1.9009269988412514,0.3763909601927269,0.0,0.0,0.0,0.0,0.0,2
5.48,48.82,0.3,489.57,96.81,8.90875912408759,0.0006127826459954654,5.057018903005887,10.028062269561655,0.006145022531749283,0.05474452554744525,0.0,0.0,0.0,0.0,0.0,5
605.0,1586.0,2.3,1901.0,655.0,2.621487603305785,0.001209889531825355,2.902290076335878,1.1986128625472887,0.0014501891551071877,0.003801652892561983,33.4105751000632,0.048451653676005894,40.04634506003792,12.744891510427639,13.798188329471245,5
1.96,2.1,1.59,0.67,0.5,1.0714285714285714,2.373134328358209,1.34,0.3190476190476191,0.7571428571428571,0.8112244897959184,0.0,0.0,0.0,0.0,0.0,2
462.0,212.4,0.0,0.0,31.6,0.4597402597402597,0.0,0.0,0.0,0.0,0.0,45.97402597402598,0.0,0.0,100.0,6.83982683982684,1
25.4,54.97,10.47,77.84,8.72,2.1641732283464568,0.13450668036998972,8.926605504587156,1.416045115517555,0.19046752774240497,0.4122047244094489,0.0,0.0,0.0,0.0,0.0,5
131.7,116.55,0.32,183.97,19.4,0.8849658314350798,0.001739414034896994,9.48298969072165,1.5784641784641784,0.0027456027456027455,0.0024297646165527716,0.0,0.0,0.0,0.0,0.0,5
7911.85,947.43,4844.48,907.19,96.93,0.11974822576262188,5.340094136840132,9.359228309089033,0.9575272051761081,5.113285414225853,0.612306856171439,0.0,0.0,0.0,0.0,0.0,2
21.0,2.01,5.61,1.48,0.46,0.09571428571428571,3.790540540540541,3.2173913043478257,0.7363184079601991,2.7910447761194033,0.2671428571428572,9.57142857142857,26.714285714285715,7.0476190476190474,100.0,2.1904761904761907,2
676.74,969.55,17.48,2483.26,570.57,1.4326772468008393,0.007039134041542166,4.352244246981089,2.5612500644628957,0.018028982517662835,0.025829713036025652,0.0,0.0,0.0,0.0,0.0,5
7238.97,695.16,2308.92,2394.3,231.6,0.09603023634577847,0.9643403082320511,10.338082901554404,3.4442430519592615,3.321422406352495,0.3189569786861943,0.0,0.0,0.0,0.0,0.0,3
101.5,24.45,0.0,128.37,8.97,0.24088669950738917,0.0,14.311036789297658,5.250306748466258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
73.8,148.0,1.76,181.0,38.9,2.0054200542005423,0.009723756906077349,4.652956298200515,1.222972972972973,0.011891891891891892,0.023848238482384824,44.984802431610944,0.5349544072948328,55.015197568389056,22.43161094224924,11.82370820668693,5
34.76,5.52,10.36,4.97,2.09,0.15880322209436132,2.084507042253521,2.3779904306220097,0.9003623188405797,1.8768115942028987,0.29804372842347526,0.0,0.0,0.0,0.0,0.0,2
18.19,21.99,3.97,46.92,6.58,1.2089059923034633,0.08461210571184996,7.130699088145897,2.1336971350613916,0.18053660754888587,0.2182517866959868,0.0,0.0,0.0,0.0,0.0,5
1.6,1.0,1.6,0.9,0.1,0.625,1.777777777777778,9.0,0.9,1.6,1.0,100.0,100.0,90.0,100.0,10.0,2
22400.0,22400.0,1570.0,13440.0,2690.0,1.0,0.11681547619047619,4.996282527881041,0.6,0.07008928571428572,0.07008928571428572,35.84,2.512,21.504,35.84,4.304,5
